reactant_smiles,reactant_iupac,product_smiles,product_iupac,reagent_smiles,solvent_smiles,catalyst_smiles
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1c(c(c(c(c1F)F)F)F)F)=O,"5-methylpyridin-2-amine|isocyanocyclohexane|2,3,4,5,6-pentafluorobenzaldehyde",Cc1ccc2nc(c3c(c(c(c(c3F)F)F)F)F)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(2,3,4,5,6-pentafluorophenyl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(C[Cl])N(CC[Cl])c1ccc(C=O)cc1,5-methylpyridin-2-amine|isocyanocyclohexane|4-[bis(2-chloroethyl)amino]benzaldehyde,Cc1ccc2nc(c3ccc(cc3)N(CC[Cl])CC[Cl])c(NC3CCCCC3)n2c1,"2-[4-[bis(2-chloroethyl)amino]phenyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CC(=O)OCc1ccc(C=O)o1,5-methylpyridin-2-amine|isocyanocyclohexane|(5-formylfuran-2-yl)methyl acetate,CC(=O)OCc1ccc(c2c(NC3CCCCC3)n3cc(C)ccc3n2)o1,"[5-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]furan-2-yl]methylacetate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.Cn1ccnc1C=O,5-methylpyridin-2-amine|isocyanocyclohexane|1-methylimidazole-2-carbaldehyde,Cc1ccc2nc(c(NC3CCCCC3)n2c1)c1nccn1C,"N-cyclohexyl-6-methyl-2-(1-methylimidazol-2-yl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CC1(C)COC(CCCC=O)OC1,"5-methylpyridin-2-amine|isocyanocyclohexane|4-(5,5-dimethyl-1,3-dioxan-2-yl)butanal",Cc1ccc2nc(CCCC3OCC(C)(C)CO3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[3-(5,5-dimethyl-1,3-dioxan-2-yl)propyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1cccn1c1c(cc(cn1)C(F)(F)F)[Cl])=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,1-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]pyrrole-2-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cccn3c3c(cc(cn3)C(F)(F)F)[Cl])c(NC3CCCCC3)n2c1,"2-[1-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]pyrrol-2-yl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1cccc(c1n1cccn1)F)=O,5-methylpyridin-2-amine|isocyanocyclohexane|3-fluoro-2-pyrazol-1-ylbenzaldehyde,Cc1ccc2nc(c3cccc(c3n3cccn3)F)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(3-fluoro-2-pyrazol-1-ylphenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1ccnc2c1c(c[nH]2)[Cl])=O,"5-methylpyridin-2-amine|isocyanocyclohexane|3-chloro-1H-pyrrolo[2,3-b]pyridine-4-carbaldehyde",Cc1ccc2nc(c3ccnc4c3c(c[nH]4)[Cl])c(NC3CCCCC3)n2c1,"2-(3-chloro-1H-pyrrolo[2,3-b]pyridin-4-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C1CN(CCC12OCCO2)c1ccc(C=O)cc1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"4-(1,4-dioxa-8-azaspiro[4.5]decan-8-yl)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3ccc(cc3)N3CCC4(CC3)OCCO4)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[4-(1,4-dioxa-8-azaspiro[4.5]decan-8-yl)phenyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC(C)(C)OC(Nc1ccc(C=O)cn1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,tert-butyl N-(5-formylpyridin-2-yl)carbamate|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(NC(=O)OC(C)(C)C)nc3)c(NC3CCCCC3)n2c1,"tert-butylN-[5-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]pyridin-2-yl]carbamate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(C1C(Nc2cc(ccc12)[Cl])=O)=O,"5-methylpyridin-2-amine|isocyanocyclohexane|6-chloro-2-oxo-1,3-dihydroindole-3-carbaldehyde",Cc1ccc2nc(C3C(Nc4cc(ccc34)[Cl])=O)c(NC3CCCCC3)n2c1,"6-chloro-3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-1,3-dihydroindol-2-one",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1c2ccccn2c(c2ccco2)n1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"3-(furan-2-yl)imidazo[1,5-a]pyridine-1-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3c4ccccn4c(c4ccco4)n3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[3-(furan-2-yl)imidazo[1,5-a]pyridin-1-yl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C1CSCCC1CC=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-(thian-4-yl)acetaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(CC3CCSCC3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(thian-4-ylmethyl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1cccc(c2cccs2)n1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,6-thiophen-2-ylpyridine-2-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cccc(c4cccs4)n3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(6-thiophen-2-ylpyridin-2-yl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1cscc1[Br])=O,5-methylpyridin-2-amine|isocyanocyclohexane|4-bromothiophene-3-carbaldehyde,Cc1ccc2nc(c3cscc3[Br])c(NC3CCCCC3)n2c1,"2-(4-bromothiophen-3-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(C(C#N)c1ccc(cc1)[Cl])=O,5-methylpyridin-2-amine|isocyanocyclohexane|2-(4-chlorophenyl)-3-oxopropanenitrile,Cc1ccc2nc(C(C#N)c3ccc(cc3)[Cl])c(NC3CCCCC3)n2c1,"2-(4-chlorophenyl)-2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]acetonitrile",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(Cn1cc(C=O)c2ccccc12)C#N.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,3-(3-formylindol-1-yl)propanenitrile|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cn(CCC#N)c4ccccc34)c(NC3CCCCC3)n2c1,"3-[3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]indol-1-yl]propanenitrile",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccc2c(ccnc2[Cl])c1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,1-chloroisoquinoline-6-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc4c(ccnc4[Cl])c3)c(NC3CCCCC3)n2c1,"2-(1-chloroisoquinolin-6-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1c[nH]nc1c1cc2ccccc2o1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,5-(1-benzofuran-2-yl)-1H-pyrazole-4-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3c[nH]nc3c3cc4ccccc4o3)c(NC3CCCCC3)n2c1,"2-[3-(1-benzofuran-2-yl)-1H-pyrazol-4-yl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(C(C(F)(F)F)=O)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"3,3,3-trifluoro-2-oxopropanal|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(C(C(F)(F)F)=O)c(NC3CCCCC3)n2c1,"1-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-2,2,2-trifluoroethanone",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
[H][C@]12CC=C(C=O)[C@]([H])(C1)C2(C)C.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-ene-2-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",[H][C@]12CC=C(c3c(NC4CCCCC4)n4cc(C)ccc4n3)[C@]([H])(C1)C2(C)C,"N-cyclohexyl-2-[(1S,5S)-5-deuterio-6,6-dimethyl-2-bicyclo[3.1.1]hept-2-enyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC(=C)[C@H]1CCC(=CC1)C=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,(4S)-4-prop-1-en-2-ylcyclohexene-1-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,CC(=C)[C@H]1CCC(=CC1)c1c(NC2CCCCC2)n2cc(C)ccc2n1,"N-cyclohexyl-6-methyl-2-[(4S)-4-prop-1-en-2-ylcyclohexen-1-yl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CCOC(c1c(C=O)c2cc(ccc2[nH]1)F)=O,5-methylpyridin-2-amine|isocyanocyclohexane|ethyl 5-fluoro-3-formyl-1H-indole-2-carboxylate,CCOC(c1c(c2cc(ccc2[nH]1)F)c1c(NC2CCCCC2)n2cc(C)ccc2n1)=O,"ethyl3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-5-fluoro-1H-indole-2-carboxylate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.COc1cc(C=O)cc2c1OCCO2,"5-methylpyridin-2-amine|isocyanocyclohexane|5-methoxy-2,3-dihydro-1,4-benzodioxine-7-carbaldehyde",Cc1ccc2nc(c3cc(c4c(c3)OCCO4)OC)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(5-methoxy-2,3-dihydro-1,4-benzodioxin-7-yl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CCCCc1nc(C=O)c[nH]1,5-methylpyridin-2-amine|isocyanocyclohexane|2-butyl-1H-imidazole-5-carbaldehyde,CCCCc1nc(c[nH]1)c1c(NC2CCCCC2)n2cc(C)ccc2n1,"2-(2-butyl-1H-imidazol-4-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1ccc(c2ccc(cc2)S(N)(=O)=O)o1)=O,5-methylpyridin-2-amine|isocyanocyclohexane|4-(5-formylfuran-2-yl)benzenesulfonamide,Cc1ccc2nc(c(NC3CCCCC3)n2c1)c1ccc(c2ccc(cc2)S(N)(=O)=O)o1,"4-[5-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]furan-2-yl]benzenesulfonamide",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1cn2ccc(C#N)cc2n1)=O,"5-methylpyridin-2-amine|isocyanocyclohexane|2-formylimidazo[1,2-a]pyridine-7-carbonitrile",Cc1ccc2nc(c3cn4ccc(C#N)cc4n3)c(NC3CCCCC3)n2c1,"2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]imidazo[1,2-a]pyridine-7-carbonitrile",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
Cc1ccc(cc1)S(n1cccc1C=O)(=O)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,1-(4-methylphenyl)sulfonylpyrrole-2-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc(cc1)S(n1cccc1c1c(NC2CCCCC2)n2cc(C)ccc2n1)(=O)=O,"N-cyclohexyl-6-methyl-2-[1-(4-methylphenyl)sulfonylpyrrol-2-yl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.Cc1c2ccccc2[nH]c1C=O,5-methylpyridin-2-amine|isocyanocyclohexane|3-methyl-1H-indole-2-carbaldehyde,Cc1ccc2nc(c3c(C)c4ccccc4[nH]3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(3-methyl-1H-indol-2-yl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC(C)=CC=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,3-methylbut-2-enal|5-methylpyridin-2-amine|isocyanocyclohexane,CC(C)=Cc1c(NC2CCCCC2)n2cc(C)ccc2n1,"N-cyclohexyl-6-methyl-2-(2-methylprop-1-enyl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1ccc2c(c1)OC(O2)(F)F)=O,"5-methylpyridin-2-amine|isocyanocyclohexane|2,2-difluoro-1,3-benzodioxole-5-carbaldehyde",Cc1ccc2nc(c3ccc4c(c3)OC(O4)(F)F)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(2,2-difluoro-1,3-benzodioxol-5-yl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CC(C)=CCC[C@@H](C)CC=O,"5-methylpyridin-2-amine|isocyanocyclohexane|(3R)-3,7-dimethyloct-6-enal",CC(C)=CCC[C@@H](C)Cc1c(NC2CCCCC2)n2cc(C)ccc2n1,"N-cyclohexyl-2-[(2R)-2,6-dimethylhept-5-enyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1nc(cs1)C(F)(F)F)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"4-(trifluoromethyl)-1,3-thiazole-2-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c(NC3CCCCC3)n2c1)c1nc(cs1)C(F)(F)F,"N-cyclohexyl-6-methyl-2-[4-(trifluoromethyl)-1,3-thiazol-2-yl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
COC(CCCC=O)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,methyl 5-oxopentanoate|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(CCCC(=O)OC)c(NC3CCCCC3)n2c1,"methyl4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]butanoate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1ccccc1OC(F)(F)F)=O,5-methylpyridin-2-amine|isocyanocyclohexane|2-(trifluoromethoxy)benzaldehyde,Cc1ccc2nc(c3ccccc3OC(F)(F)F)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-[2-(trifluoromethoxy)phenyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C1CCN(CC1)Cc1cc(C=O)ccc1O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-hydroxy-3-(piperidin-1-ylmethyl)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(c(CN4CCCCC4)c3)O)c(NC3CCCCC3)n2c1,"4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-2-(piperidin-1-ylmethyl)phenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(=Cc1ccc(cc1)F)C=O,5-methylpyridin-2-amine|isocyanocyclohexane|3-(4-fluorophenyl)prop-2-enal,Cc1ccc2nc(C=Cc3ccc(cc3)F)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[2-(4-fluorophenyl)ethenyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.Cc1cc(C)c(C=O)c(c1)OCCN1CCOCC1,"5-methylpyridin-2-amine|isocyanocyclohexane|2,4-dimethyl-6-(2-morpholin-4-ylethoxy)benzaldehyde",Cc1cc(C)c(c(c1)OCCN1CCOCC1)c1c(NC2CCCCC2)n2cc(C)ccc2n1,"N-cyclohexyl-2-[2,4-dimethyl-6-(2-morpholin-4-ylethoxy)phenyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CN(C)C=CC=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,3-(dimethylamino)prop-2-enal|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(C=CN(C)C)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[2-(dimethylamino)ethenyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CS(Nc1cccc(C=O)c1)(=O)=O,5-methylpyridin-2-amine|isocyanocyclohexane|N-(3-formylphenyl)methanesulfonamide,Cc1ccc2nc(c3cccc(c3)NS(C)(=O)=O)c(NC3CCCCC3)n2c1,"N-[3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenyl]methanesulfonamide",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC(C)(C)OC(N(C)CC=O)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,tert-butyl N-methyl-N-(2-oxoethyl)carbamate|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(CN(C)C(=O)OC(C)(C)C)c(NC3CCCCC3)n2c1,"tert-butylN-[[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]methyl]-N-methylcarbamate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CC(C)(C)c1ccc(CCC=O)cc1,5-methylpyridin-2-amine|isocyanocyclohexane|3-(4-tert-butylphenyl)propanal,Cc1ccc2nc(CCc3ccc(cc3)C(C)(C)C)c(NC3CCCCC3)n2c1,"2-[2-(4-tert-butylphenyl)ethyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CCOC(C(C=O)[Cl])=O,5-methylpyridin-2-amine|isocyanocyclohexane|ethyl 2-chloro-3-oxopropanoate,CCOC(C(c1c(NC2CCCCC2)n2cc(C)ccc2n1)[Cl])=O,"ethyl2-chloro-2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]acetate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(CC(F)(F)F)C=O,"5-methylpyridin-2-amine|isocyanocyclohexane|4,4,4-trifluorobutanal",Cc1ccc2nc(CCC(F)(F)F)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(3,3,3-trifluoropropyl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccco1)n1cccc1C=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,1-(furan-2-ylmethyl)pyrrole-2-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cccn3Cc3ccco3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[1-(furan-2-ylmethyl)pyrrol-2-yl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1ccc(cc1)c1nn[nH]n1)=O,5-methylpyridin-2-amine|isocyanocyclohexane|4-(2H-tetrazol-5-yl)benzaldehyde,Cc1ccc2nc(c3ccc(cc3)c3nn[nH]n3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-[4-(2H-tetrazol-5-yl)phenyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C1COCCC1(C=O)c1ccccc1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-phenyloxane-4-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c(NC3CCCCC3)n2c1)C1(CCOCC1)c1ccccc1,"N-cyclohexyl-6-methyl-2-(4-phenyloxan-4-yl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC(C)(C)c1cc(C=O)c(c(c1)C(C)(C)C)O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"3,5-ditert-butyl-2-hydroxybenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3cc(cc(c3O)C(C)(C)C)C(C)(C)C)c(NC3CCCCC3)n2c1,"2,4-ditert-butyl-6-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC(C)(CN1CCN(C)CC1)C=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"2,2-dimethyl-3-(4-methylpiperazin-1-yl)propanal|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c(NC3CCCCC3)n2c1)C(C)(C)CN1CCN(C)CC1,"N-cyclohexyl-6-methyl-2-[2-methyl-1-(4-methylpiperazin-1-yl)propan-2-yl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1cocn1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"1,3-oxazole-4-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3cocn3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(1,3-oxazol-4-yl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O,"5-methylpyridin-2-amine|isocyanocyclohexane|2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoroheptanal",Cc1ccc2nc(c(NC3CCCCC3)n2c1)C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,"N-cyclohexyl-2-(1,1,2,2,3,3,4,4,5,5,6,6-dodecafluorohexyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CC(=O)Sc1ccc(C=O)cc1,5-methylpyridin-2-amine|isocyanocyclohexane|S-(4-formylphenyl) ethanethioate,CC(=O)Sc1ccc(cc1)c1c(NC2CCCCC2)n2cc(C)ccc2n1,"S-[4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenyl]ethanethioate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CCn1cc(c(C=O)n1)[Br].CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-bromo-1-ethylpyrazole-3-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,CCn1cc(c(c2c(NC3CCCCC3)n3cc(C)ccc3n2)n1)[Br],"2-(4-bromo-1-ethylpyrazol-3-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(C#Cc1ccccc1)=O,5-methylpyridin-2-amine|isocyanocyclohexane|3-phenylprop-2-ynal,Cc1ccc2nc(C#Cc3ccccc3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(2-phenylethynyl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CC(C)(C)OC(N1CCCC(C1)C=O)=O,5-methylpyridin-2-amine|isocyanocyclohexane|tert-butyl 3-formylpiperidine-1-carboxylate,Cc1ccc2nc(C3CCCN(C3)C(=O)OC(C)(C)C)c(NC3CCCCC3)n2c1,"tert-butyl3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]piperidine-1-carboxylate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
