reactant_smiles,reactant_iupac,product_smiles,product_iupac,reagent_smiles,solvent_smiles,catalyst_smiles
BrCCCCCBr.CC1=COc2ccccc2C(=O)N1.CN(C)C=O.[H-].[Na+],"1,5-dibromopentane|3-methyl-4H-1,4-benzoxazepin-5-one|N,N-dimethylformamide|hydride|sodium(1+)",CC1=COc2ccccc2C(=O)N1CCCCCBr,"4-(5-bromopentyl)-3-methyl-1,4-benzoxazepin-5-one",,,
CCO.C1=CCC=CC1.[OH-].[OH-].O.[Pd+2].O=c1[nH]ncn1C1CCN(Cc2ccccc2)CC1,"ethanol|cyclohexa-1,4-diene|hydroxide|hydroxide|oxidane|palladium(2+)|4-(1-benzylpiperidin-4-yl)-1H-1,2,4-triazol-5-one",O=c1[nH]ncn1C1CCNCC1,"4-piperidin-4-yl-1H-1,2,4-triazol-5-one",,,
CN(C)N.CCC=CC=O,"1,1-dimethylhydrazine|pent-2-enal",CCC=CC=NN(C)C,N-methyl-N-(pent-2-enylideneamino)methanamine,,,
CCO.COC(=O)Oc1cc([N+](=O)[O-])c(F)cc1Br.[H][H].O=[Pt]=O,ethanol|(2-bromo-4-fluoro-5-nitrophenyl) methyl carbonate|molecular hydrogen|dioxoplatinum,COC(=O)Oc1cc(N)c(F)cc1Br,(5-amino-2-bromo-4-fluorophenyl) methyl carbonate,,,
CC#N.O=Cc1ccc(O)cc1O.ClCc1ccc(Cl)cc1.[F-].[K+],"acetonitrile|2,4-dihydroxybenzaldehyde|1-chloro-4-(chloromethyl)benzene|fluoride|potassium(1+)",O=Cc1ccc(OCc2ccc(Cl)cc2)cc1O,4-[(4-chlorophenyl)methoxy]-2-hydroxybenzaldehyde,,,
C=CCCCC.C1CCOC1.N#N,hex-1-ene|oxolane|molecular nitrogen,CCCCC(C)C1CCCO1,2-hexan-2-yloxolane,,,
CCOC(=O)CP(=O)(OCC)OCC.COc1ccc2c(c1)CCCC2=O.[H-].[Na+].C1CCOC1,"ethyl 2-diethoxyphosphorylacetate|6-methoxy-3,4-dihydro-2H-naphthalen-1-one|hydride|sodium(1+)|oxolane",CCOC(=O)C=C1CCCc2cc(OC)ccc21,"ethyl 2-(6-methoxy-3,4-dihydro-2H-naphthalen-1-ylidene)acetate",,,
O=C(O)CN(CC(=O)O)CP(=O)(O)O.O=S(=O)(O)O,2-[carboxymethyl(phosphonomethyl)amino]acetic acid|sulfuric acid,O=C(O)CNCP(=O)(O)O,2-(phosphonomethylamino)acetic acid,,,
CCOC(=O)N1CC=C(c2c[nH]c3ncccc23)CC1.C1CCOC1.CCO,"ethyl 4-(1H-pyrrolo[2,3-b]pyridin-3-yl)-3,6-dihydro-2H-pyridine-1-carboxylate|oxolane|ethanol",CCOC(=O)N1CCC(c2c[nH]c3ncccc23)CC1,"ethyl 4-(1H-pyrrolo[2,3-b]pyridin-3-yl)piperidine-1-carboxylate",,,
CCN(CC)CC.Cc1ccccc1.O=P(Cl)(Cl)Cl.Oc1ncnc2[nH]c3cnccc3c12,"N,N-diethylethanamine|toluene|phosphoryl trichloride|4,6,8,11-tetrazatricyclo[7.4.0.02,7]trideca-1(9),2(7),5,10,12-pentaen-3-one",Clc1ncnc2[nH]c3cnccc3c12,"3-chloro-4,6,8,11-tetrazatricyclo[7.4.0.02,7]trideca-1(9),2(7),3,5,10,12-hexaene",,,
CC(=O)OC(C)=O.Cc1ccccc1.COC(=O)c1sccc1N,acetyl acetate|toluene|methyl 3-aminothiophene-2-carboxylate,COC(=O)c1sccc1NC(C)=O,methyl 3-acetamidothiophene-2-carboxylate,,,
[Al+3].C1CCOC1.O=C1Nc2cc(Cl)ccc2Sc2ccccc21.[H-].[H-].[H-].[H-].[Li+],"aluminum(3+)|oxolane|3-chloro-5H-benzo[b][1,4]benzothiazepin-6-one|hydride|hydride|hydride|hydride|lithium(1+)",Clc1ccc2c(c1)NCc1ccccc1S2,"3-chloro-5,6-dihydrobenzo[b][1,4]benzothiazepine",,,
C1CNCCN1.CCN(CC)CC.FC(F)(F)c1cccc(Cl)n1.CN(C)C=O,"piperazine|N,N-diethylethanamine|2-chloro-6-(trifluoromethyl)pyridine|N,N-dimethylformamide",FC(F)(F)c1cccc(N2CCNCC2)n1,1-[6-(trifluoromethyl)pyridin-2-yl]piperazine,,,
CC(C)Br.CSc1ccc2c3c(cccc13)C(=O)N2.CN(C)C=O.[H-].[Na+],"2-bromopropane|6-methylsulfanyl-1H-benzo[cd]indol-2-one|N,N-dimethylformamide|hydride|sodium(1+)",CSc1ccc2c3c(cccc13)C(=O)N2C(C)C,6-methylsulfanyl-1-propan-2-ylbenzo[cd]indol-2-one,,,
CC(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C.CO.ClCCl.O=C(O)C(F)(F)F,"tert-butyl N-(2,2-dimethyl-4-oxopentan-3-yl)carbamate|methanol|dichloromethane|2,2,2-trifluoroacetic acid",CC(=O)C(N)C(C)(C)C,"3-amino-4,4-dimethylpentan-2-one",,,
CCOC(=O)CNCc1ccc(Br)cn1.CC(=O)O.N#CO[K].C1COCCO1.O,"ethyl 2-[(5-bromopyridin-2-yl)methylamino]acetate|acetic acid|potassium;cyanate|1,4-dioxane|oxidane",CCOC(=O)CN(Cc1ccc(Br)cn1)C(N)=O,ethyl 2-[(5-bromopyridin-2-yl)methyl-carbamoylamino]acetate,,,
CC(C)(C)[O-].COC(=O)c1n[nH]c2ccccc12.[K+].C1CCOC1,2-methylpropan-2-olate|methyl 1H-indazole-3-carboxylate|potassium(1+)|oxolane,COC(=O)c1nn(C(C)C)c2ccccc12,methyl 1-propan-2-ylindazole-3-carboxylate,,,
[K+].[K+].N#Cc1ccc([N+](=O)[O-])cc1C#N.O=C([O-])[O-].CN(C)C=O.Oc1cccnc1,"potassium(1+)|potassium(1+)|4-nitrobenzene-1,2-dicarbonitrile|carbonate|N,N-dimethylformamide|pyridin-3-ol",N#Cc1ccc(Oc2cccnc2)cc1C#N,"4-pyridin-3-yloxybenzene-1,2-dicarbonitrile",,,
O=C([O-])O.CC(C)=O.[Na+].NS(=O)(=O)c1cc2cc(C3OCCO3)sc2s1.O.Cc1ccc(S(=O)(=O)O)cc1,"hydrogen carbonate|propan-2-one|sodium(1+)|2-(1,3-dioxolan-2-yl)thieno[2,3-b]thiophene-5-sulfonamide|oxidane|4-methylbenzenesulfonic acid",NS(=O)(=O)c1cc2cc(C=O)sc2s1,"2-formylthieno[2,3-b]thiophene-5-sulfonamide",,,
CC(=O)OC(C)=O.O=C1C=CC(O)OC1.c1ccncc1,acetyl acetate|2-hydroxy-2H-pyran-5-one|pyridine,CC(=O)OC1C=CC(=O)CO1,(5-oxo-2H-pyran-2-yl) acetate,,,
CCO.CC(C)(C)[N+](=O)[O-].CC(=O)O.[Zn].O=Cc1cn[nH]c1,ethanol|2-methyl-2-nitropropane|acetic acid|zinc|1H-pyrazole-4-carbaldehyde,CC(C)(C)[N+]([O-])=Cc1cn[nH]c1,N-tert-butyl-N-(pyrazol-4-ylidenemethyl)hydroxylamine,,,
O=C([O-])O.COc1cc([N+](=O)[O-])ccc1C#N.CCO.Cl.[Fe].[Na+],hydrogen carbonate|2-methoxy-4-nitrobenzonitrile|ethanol|chlorane|iron|sodium(1+),COc1cc(N)ccc1C#N,4-amino-2-methoxybenzonitrile,,,
Cc1ccccc1.OC1c2cccc(F)c2CCC1CCN1CCCC1.Cc1ccc(S(=O)(=O)O)cc1,"toluene|5-fluoro-2-(2-pyrrolidin-1-ylethyl)-1,2,3,4-tetrahydronaphthalen-1-ol|4-methylbenzenesulfonic acid",Fc1cccc2c1CCC(CCN1CCCC1)=C2,"1-[2-(5-fluoro-3,4-dihydronaphthalen-2-yl)ethyl]pyrrolidine",,,
O=C1CCC(=O)N1Br.Br.Cc1c2n(c3ccc(Br)cc13)CCCC2=O.ClCCl,"1-bromopyrrolidine-2,5-dione|bromane|2-bromo-10-methyl-7,8-dihydro-6H-pyrido[1,2-a]indol-9-one|dichloromethane",Cc1c2n(c3ccc(Br)cc13)CCC(Br)C2=O,"2,8-dibromo-10-methyl-7,8-dihydro-6H-pyrido[1,2-a]indol-9-one",,,
[BH4-].CCOC(C)=O.Cl.[K+].[Na+].Cc1ccccc1C(=O)CCCC(=O)O.[OH-].O,boranuide|ethyl acetate|chlorane|potassium(1+)|sodium(1+)|5-(2-methylphenyl)-5-oxopentanoic acid|hydroxide|oxidane,Cc1ccccc1C1CCCC(=O)O1,6-(2-methylphenyl)oxan-2-one,,,
BrB(Br)Br.CO.COc1cc([N+](=O)[O-])ccc1C(=O)O.ClCCl,tribromoborane|methanol|2-methoxy-4-nitrobenzoic acid|dichloromethane,O=C(O)c1ccc([N+](=O)[O-])cc1O,2-hydroxy-4-nitrobenzoic acid,,,
ClCCl.N#Cc1ccccc1-c1ccc2c(c1)CCC2O.O=S(Cl)Cl.c1ccncc1,"dichloromethane|2-(1-hydroxy-2,3-dihydro-1H-inden-5-yl)benzonitrile|thionyl dichloride|pyridine",N#Cc1ccccc1-c1ccc2c(c1)CCC2Cl,"2-(1-chloro-2,3-dihydro-1H-inden-5-yl)benzonitrile",,,
CC(C)(O)Cc1ccccc1.CC(C)(CO)c1ccccc1.O=[N+]([O-])c1ccc(F)cc1.O=[N+]([O-])c1ccc(Cl)cc1,2-methyl-1-phenylpropan-2-ol|2-methyl-2-phenylpropan-1-ol|1-fluoro-4-nitrobenzene|1-chloro-4-nitrobenzene,CC(C)(Cc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,1-(2-methyl-1-phenylpropan-2-yl)oxy-4-nitrobenzene,,,
CN(C)C=CC(=O)c1ccoc1.N#Cc1ncn2c(-c3ccoc3)ccnc12,"3-(dimethylamino)-1-(furan-3-yl)prop-2-en-1-one|4-(furan-3-yl)imidazo[1,5-a]pyrimidine-8-carbonitrile",NC(=O)c1ncn2c(-c3ccoc3)ccnc12,"4-(furan-3-yl)imidazo[1,5-a]pyrimidine-8-carboxamide",,,
O=C1CCCC2=C1C1CCCCC1O2.[Li]CCCC.COC(=O)OC.CC(C)NC(C)C.C1CCOC1,"3,4,5a,6,7,8,9,9a-octahydro-2H-dibenzofuran-1-one|lithium;butane|dimethyl carbonate|N-propan-2-ylpropan-2-amine|oxolane",COC(=O)C1CCC2=C(C1=O)C1CCCCC1O2,"methyl 1-oxo-3,4,5a,6,7,8,9,9a-octahydro-2H-dibenzofuran-2-carboxylate",,,
CO.CCOC(=O)C(C)(C)Oc1ccc([N+](=O)[O-])cc1,methanol|ethyl 2-methyl-2-(4-nitrophenoxy)propanoate,CCOC(=O)C(C)(C)Oc1ccc(N)cc1,ethyl 2-(4-aminophenoxy)-2-methylpropanoate,,,
CC(C)=CCBr.O=C([O-])[O-].CN(C)C=O.[K+].[K+].O.N#Cc1cccc(O)c1,"1-bromo-3-methylbut-2-ene|carbonate|N,N-dimethylformamide|potassium(1+)|potassium(1+)|oxidane|3-hydroxybenzonitrile",CC(C)=CCOc1cccc(C#N)c1,3-(3-methylbut-2-enoxy)benzonitrile,,,
CC(C)(C)OC(=O)N1CC(COS(C)(=O)=O)C1.C1CCNCC1.Cc1ccccc1,tert-butyl 3-(methylsulfonyloxymethyl)azetidine-1-carboxylate|piperidine|toluene,CC(C)(C)OC(=O)N1CC(CN2CCCCC2)C1,tert-butyl 3-(piperidin-1-ylmethyl)azetidine-1-carboxylate,,,
ClCCl.NOC1CCCCO1.O=C(O)CCCc1ccc(O)cc1,dichloromethane|O-(oxan-2-yl)hydroxylamine|4-(4-hydroxyphenyl)butanoic acid,O=C(CCCc1ccc(O)cc1)NOC1CCCCO1,4-(4-hydroxyphenyl)-N-(oxan-2-yloxy)butanamide,,,
C=C(CCC(=O)OCC)C(=O)O.C1CCOC1.CCN(CC)CC.Cl.Sc1cccs1,"5-ethoxy-2-methylidene-5-oxopentanoic acid|oxolane|N,N-diethylethanamine|chlorane|thiophene-2-thiol",CCOC(=O)CCC(CSc1cccs1)C(=O)O,5-ethoxy-5-oxo-2-(thiophen-2-ylsulfanylmethyl)pentanoic acid,,,
CN1CC2CC2(C#N)C1.[K+].[OH-].O,3-methyl-3-azabicyclo[3.1.0]hexane-1-carbonitrile|potassium(1+)|hydroxide|oxidane,CN1CC2CC2(C(=O)O)C1,3-methyl-3-azabicyclo[3.1.0]hexane-1-carboxylic acid,,,
CCC1CC1(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C.CC(C)(C)[O-].[K+].O,"ditert-butyl 2-ethylcyclopropane-1,1-dicarboxylate|2-methylpropan-2-olate|potassium(1+)|oxidane",CCC1CC1(C(=O)O)C(=O)OC(C)(C)C,2-ethyl-1-[(2-methylpropan-2-yl)oxycarbonyl]cyclopropane-1-carboxylic acid,,,
OCC1CC(C2CCCCC2)CN1.O=C1CCC(CO)N1.O=C1CCC2COC(c3ccccc3)N12,"(4-cyclohexylpyrrolidin-2-yl)methanol|5-(hydroxymethyl)pyrrolidin-2-one|3-phenyl-3,6,7,7a-tetrahydro-1H-pyrrolo[1,2-c][1,3]oxazol-5-one",O=C(O)C1CC(C2CCCCC2)CN1,4-cyclohexylpyrrolidine-2-carboxylic acid,,,
O=C1OC(=O)C2=C1CCCC2.CCOCC.Nc1ccc(Cl)cc1F,"4,5,6,7-tetrahydro-2-benzofuran-1,3-dione|ethoxyethane|4-chloro-2-fluoroaniline",O=C(O)C1=C(C(=O)Nc2ccc(Cl)cc2F)CCCC1,2-[(4-chloro-2-fluorophenyl)carbamoyl]cyclohexene-1-carboxylic acid,,,
CC(=O)O.CC(=O)OC(C)=O.COc1c(C)ccc([N+](=O)[O-])c1Cl.O=[Cr](=O)=O.O=S(=O)(O)O,acetic acid|acetyl acetate|3-chloro-2-methoxy-1-methyl-4-nitrobenzene|trioxochromium|sulfuric acid,COc1c(C=O)ccc([N+](=O)[O-])c1Cl,3-chloro-2-methoxy-4-nitrobenzaldehyde,,,
C1CCOC1.C[Si](C)(C)[N-][Si](C)(C)C.CI.[Li+].COC(=O)Cc1ccc2ncccc2c1,oxolane|bis(trimethylsilyl)azanide|iodomethane|lithium(1+)|methyl 2-quinolin-6-ylacetate,COC(=O)C(C)c1ccc2ncccc2c1,methyl 2-quinolin-6-ylpropanoate,,,
BrCc1cccc(Br)c1.COC(=O)CN.CO.CCN(CC)CC.Cl,"1-bromo-3-(bromomethyl)benzene|methyl 2-aminoacetate|methanol|N,N-diethylethanamine|chlorane",COC(=O)CNCc1cccc(Br)c1,methyl 2-[(3-bromophenyl)methylamino]acetate,,,
CS(=O)(=O)Cl.Cl.Nc1cccc(CC(=O)O)c1.[Na+].[Na+].O=C([O-])[O-].O,methanesulfonyl chloride|chlorane|2-(3-aminophenyl)acetic acid|sodium(1+)|sodium(1+)|carbonate|oxidane,CS(=O)(=O)Nc1cccc(CC(=O)O)c1,2-[3-(methanesulfonamido)phenyl]acetic acid,,,
CCOC(=O)c1cnn2c1NCC2.COCCO[Al+]OCCOC.Cc1ccccc1.[H-].[H-].[Na+].C1CCOC1.Cc1ccccc1C,"ethyl 2,3-dihydro-1H-imidazo[1,2-b]pyrazole-7-carboxylate|bis(2-methoxyethoxy)alumanylium|toluene|hydride|hydride|sodium(1+)|oxolane|1,2-xylene",Cc1cnn2c1NCC2,"7-methyl-2,3-dihydro-1H-imidazo[1,2-b]pyrazole",,,
Oc1ccc(-c2ccc(Br)cc2)cc1.O=C([O-])[O-].CC(C)Br.[K+].[K+],4-(4-bromophenyl)phenol|carbonate|2-bromopropane|potassium(1+)|potassium(1+),CC(C)Oc1ccc(-c2ccc(Br)cc2)cc1,1-bromo-4-(4-propan-2-yloxyphenyl)benzene,,,
CC(=O)N1c2c(C)cc(O)c(C)c2CC1C.O=C([O-])[O-].CN(C)C=O.C=C(C)CCl.[K+].[K+].O,"1-(5-hydroxy-2,4,7-trimethyl-2,3-dihydroindol-1-yl)ethanone|carbonate|N,N-dimethylformamide|3-chloro-2-methylprop-1-ene|potassium(1+)|potassium(1+)|oxidane",C=C(C)COc1cc(C)c2c(c1C)CC(C)N2C(C)=O,"1-[2,4,7-trimethyl-5-(2-methylprop-2-enoxy)-2,3-dihydroindol-1-yl]ethanone",,,
C1CCOC1.[H][H].O=[N+]([O-])c1ccc(CN2CCCCC2)cc1,oxolane|molecular hydrogen|1-[(4-nitrophenyl)methyl]piperidine,Nc1ccc(CN2CCCCC2)cc1,4-(piperidin-1-ylmethyl)aniline,,,
CC(=O)OCC(CC(Br)c1cnccn1)OC(C)=O.Cc1ccccc1.C1CCC2=NCCCN2CC1,"(2-acetyloxy-4-bromo-4-pyrazin-2-ylbutyl) acetate|toluene|2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepine",CC(=O)OCC(C=Cc1cnccn1)OC(C)=O,(2-acetyloxy-4-pyrazin-2-ylbut-3-enyl) acetate,,,
CC(=O)c1ccccc1.CO.COc1ccc(C=O)cc1.[Na+].[OH-],1-phenylethanone|methanol|4-methoxybenzaldehyde|sodium(1+)|hydroxide,COc1ccc(C=CC(=O)c2ccccc2)cc1,3-(4-methoxyphenyl)-1-phenylprop-2-en-1-one,,,
CC(C)(C)N.CS(C)=O.O=[N+]([O-])c1ccc(F)cc1.O,2-methylpropan-2-amine|methylsulfinylmethane|1-fluoro-4-nitrobenzene|oxidane,CC(C)(C)Nc1ccc([N+](=O)[O-])cc1,N-tert-butyl-4-nitroaniline,,,
[Al+3].CC(=O)Cl.Cc1c(O)cccc1[N+](=O)[O-].[Cl-].[Cl-].[Cl-].O=[N+]([O-])c1ccccc1,aluminum(3+)|acetyl chloride|2-methyl-3-nitrophenol|chloride|chloride|chloride|nitrobenzene,CC(=O)c1ccc([N+](=O)[O-])c(C)c1O,1-(2-hydroxy-3-methyl-4-nitrophenyl)ethanone,,,
N#CCC(=O)NC(N)=O.CC(=O)O.CC(=O)[O-].CN(C)C=O.CC=O.[NH4+],"N-carbamoyl-2-cyanoacetamide|acetic acid|acetate|N,N-dimethylformamide|acetaldehyde|azanium",CCC(C#N)C(=O)NC(N)=O,N-carbamoyl-2-cyanobutanamide,,,
CCOC(C)=O.CO.COc1cc(C=CC(=O)O)ccc1F.[H][H],ethyl acetate|methanol|3-(4-fluoro-3-methoxyphenyl)prop-2-enoic acid|molecular hydrogen,COc1cc(CCC(=O)O)ccc1F,3-(4-fluoro-3-methoxyphenyl)propanoic acid,,,
CC(=O)C(C)(C)Br.c1cn[nH]c1,3-bromo-3-methylbutan-2-one|1H-pyrazole,CC(=O)C(C)(C)n1cccn1,3-methyl-3-pyrazol-1-ylbutan-2-one,,,
CN(C)C=O.O=S(=O)(O)c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12.O=S(Cl)Cl,"N,N-dimethylformamide|5,6,7-trichloro-2-(trifluoromethyl)-1H-benzimidazole-4-sulfonic acid|thionyl dichloride",O=S(=O)(Cl)c1c(Cl)c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c12,"5,6,7-trichloro-2-(trifluoromethyl)-1H-benzimidazole-4-sulfonyl chloride",,,
CCOC(=O)c1ccc(N2CCC(F)CC2)cc1.CCO.[Na+].[OH-],ethyl 4-(4-fluoropiperidin-1-yl)benzoate|ethanol|sodium(1+)|hydroxide,O=C(O)c1ccc(N2CCC(F)CC2)cc1,4-(4-fluoropiperidin-1-yl)benzoic acid,,,
O=C1CCCCN1.CN1CCCC1=O.Fc1ccc(CBr)cc1Cl.[H-].[Na+],piperidin-2-one|1-methylpyrrolidin-2-one|4-(bromomethyl)-2-chloro-1-fluorobenzene|hydride|sodium(1+),O=C1CCCCN1Cc1ccc(F)c(Cl)c1,1-[(3-chloro-4-fluorophenyl)methyl]piperidin-2-one,,,
Brc1cccc2cccnc12.O=C(O)C(F)(F)F,"8-bromoquinoline|2,2,2-trifluoroacetic acid",O=C(O)Cc1cccc2cccnc12,2-quinolin-8-ylacetic acid,,,
CC(=O)O.CO.COC(=O)Cc1cc(C2CCCC2)c(O)cc1[N+](=O)[O-].O,acetic acid|methanol|methyl 2-(5-cyclopentyl-4-hydroxy-2-nitrophenyl)acetate|oxidane,COC(=O)Cc1cc(C2CCCC2)c(O)cc1N,methyl 2-(2-amino-5-cyclopentyl-4-hydroxyphenyl)acetate,,,
CCC1NCCc2[nH]cnc21.CN=C=O.CCOC(C)=O.C1COCCO1,"4-ethyl-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine|methylimino(oxo)methane|ethyl acetate|1,4-dioxane",CCC1c2nc[nH]c2CCN1C(=O)NC,"4-ethyl-N-methyl-1,4,6,7-tetrahydroimidazo[4,5-c]pyridine-5-carboxamide",,,
CCCCc1cc(C(F)(F)F)n[nH]1.O=C1CCC(=O)N1Cl.CN(C)C=O,"5-butyl-3-(trifluoromethyl)-1H-pyrazole|1-chloropyrrolidine-2,5-dione|N,N-dimethylformamide",CCCCc1[nH]nc(C(F)(F)F)c1Cl,5-butyl-4-chloro-3-(trifluoromethyl)-1H-pyrazole,,,
[BH3-]C#N.CCN.CO.CC(=O)O.O=Cc1cc(Cl)ccc1OC1CCCC1.Cl.Cl.[Na+].[Na+].[OH-],cyanoboranuide|ethanamine|methanol|acetic acid|5-chloro-2-cyclopentyloxybenzaldehyde|chlorane|chlorane|sodium(1+)|sodium(1+)|hydroxide,CCNCc1cc(Cl)ccc1OC1CCCC1,N-[(5-chloro-2-cyclopentyloxyphenyl)methyl]ethanamine,,,
C1CCOC1.CC(=O)O.Cc1c([N+](=O)[O-])ccc2nsnc12.[Fe].O,"oxolane|acetic acid|4-methyl-5-nitro-2,1,3-benzothiadiazole|iron|oxidane",Cc1c(N)ccc2nsnc12,"4-methyl-2,1,3-benzothiadiazol-5-amine",,,
S=C=Nc1c(Cl)cccc1Cl.NCC(N)=O,"1,3-dichloro-2-isothiocyanatobenzene|2-aminoacetamide",NC(=O)CNC(=S)Nc1c(Cl)cccc1Cl,"2-[(2,6-dichlorophenyl)carbamothioylamino]acetamide",,,
COc1ccc(S(=O)(=O)Cl)cc1Br.CC(C)(C)N.CCN(CC)CC.ClCCl.O=C(O)CC(O)(CC(=O)O)C(=O)O,"3-bromo-4-methoxybenzenesulfonyl chloride|2-methylpropan-2-amine|N,N-diethylethanamine|dichloromethane|2-hydroxypropane-1,2,3-tricarboxylic acid",COc1ccc(S(=O)(=O)NC(C)(C)C)cc1Br,3-bromo-N-tert-butyl-4-methoxybenzenesulfonamide,,,
CC[O+](CC)CC.CCCCn1ccnc1.ClCCCl.F[P-](F)(F)(F)(F)F,"triethyloxidanium|1-butylimidazole|1,2-dichloroethane|hexafluorophosphate",CCCC[n+]1ccn(CC)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-ethylimidazol-1-ium|hexafluorophosphate,,,
CCN(CC)S(F)(F)F.ClCCl.CC1(C)OC(=O)c2ccccc2C1n1cncc1CO,"N-ethyl-N-(trifluoro-lambda4-sulfanyl)ethanamine|dichloromethane|4-[5-(hydroxymethyl)imidazol-1-yl]-3,3-dimethyl-4H-isochromen-1-one",CC1(C)OC(=O)c2ccccc2C1n1cncc1CF,"4-[5-(fluoromethyl)imidazol-1-yl]-3,3-dimethyl-4H-isochromen-1-one",,,
O=C([O-])[O-].CC(=O)OCc1ccc(OC(C)C)cn1.CO.[K+].[K+],carbonate|(5-propan-2-yloxypyridin-2-yl)methyl acetate|methanol|potassium(1+)|potassium(1+),CC(C)Oc1ccc(CO)nc1,(5-propan-2-yloxypyridin-2-yl)methanol,,,
CCOC(=O)C1CCN(c2ccc(C(C)=O)cn2)CC1.C1CCOC1.CO.[Li+].[OH-].O.O,ethyl 1-(5-acetylpyridin-2-yl)piperidine-4-carboxylate|oxolane|methanol|lithium(1+)|hydroxide|oxidane|oxidane,CC(=O)c1ccc(N2CCC(C(=O)O)CC2)nc1,1-(5-acetylpyridin-2-yl)piperidine-4-carboxylic acid,,,
O=C(n1ccnc1)n1ccnc1.CCOC(=O)CC1CCNCC1.CN(C)C=O,"di(imidazol-1-yl)methanone|ethyl 2-piperidin-4-ylacetate|N,N-dimethylformamide",CCOC(=O)CC1CCN(C(=O)n2ccnc2)CC1,ethyl 2-[1-(imidazole-1-carbonyl)piperidin-4-yl]acetate,,,
COC(=O)CCC(CO)NC(=O)OC(C)(C)C.C=C(C)OC.CCN(CC)CC.CC(C)=O,"methyl 5-hydroxy-4-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoate|2-methoxyprop-1-ene|N,N-diethylethanamine|propan-2-one",COC(=O)CCC1COC(C)(C)N1C(=O)OC(C)(C)C,"tert-butyl 4-(3-methoxy-3-oxopropyl)-2,2-dimethyl-1,3-oxazolidine-3-carboxylate",,,
O=CC1CCCCC1.CC1(C)CC(=O)CC(C)(C)N1OC1CCCCC1,"cyclohexanecarbaldehyde|1-cyclohexyloxy-2,2,6,6-tetramethylpiperidin-4-one",CC1(C)CC(=O)CC(C)(C)N1OC1CC=CCC1,"1-cyclohex-3-en-1-yloxy-2,2,6,6-tetramethylpiperidin-4-one",,,
Brc1cn[nH]c1.O=C([O-])[O-].C1COCCO1.[Cs+].[Cs+].O=S(=O)(OCC(F)(F)F)C(F)(F)F,"4-bromo-1H-pyrazole|carbonate|1,4-dioxane|cesium(1+)|cesium(1+)|2,2,2-trifluoroethyl trifluoromethanesulfonate",FC(F)(F)Cn1cc(Br)cn1,"4-bromo-1-(2,2,2-trifluoroethyl)pyrazole",,,
O=c1[nH]c2ccccc2c(=O)o1.CC(O)c1ccncc1,"1H-3,1-benzoxazine-2,4-dione|1-pyridin-4-ylethanol",CC(c1ccncc1)n1c(=O)oc(=O)c2ccccc21,"1-(1-pyridin-4-ylethyl)-3,1-benzoxazine-2,4-dione",,,
COc1cc(Cl)nc(N)n1.O=C(O)c1cc(Cl)ccc1O,4-chloro-6-methoxypyrimidin-2-amine|5-chloro-2-hydroxybenzoic acid,COc1cc(Cl)nc(NC(=O)c2cc(Cl)ccc2O)n1,5-chloro-N-(4-chloro-6-methoxypyrimidin-2-yl)-2-hydroxybenzamide,,,
CO.ClCCl.O=C1CC(=Cc2cccc3ccccc23)C(=O)O1,"methanol|dichloromethane|3-(naphthalen-1-ylmethylidene)oxolane-2,5-dione",COC(=O)CC(=Cc1cccc2ccccc12)C(=O)O,4-methoxy-2-(naphthalen-1-ylmethylidene)-4-oxobutanoic acid,,,
COC(=O)c1ncsc1S(=O)(=O)Cl.N.C1CCOC1,"methyl 5-chlorosulfonyl-1,3-thiazole-4-carboxylate|azane|oxolane",COC(=O)c1ncsc1S(N)(=O)=O,"methyl 5-sulfamoyl-1,3-thiazole-4-carboxylate",,,
COc1cc(C)c(S(=O)(=O)Cl)c(C)c1.CCN(CC)CC.OCCNC1CC1.ClCCl,"4-methoxy-2,6-dimethylbenzenesulfonyl chloride|N,N-diethylethanamine|2-(cyclopropylamino)ethanol|dichloromethane",COc1cc(C)c(S(=O)(=O)N(CCO)C2CC2)c(C)c1,"N-cyclopropyl-N-(2-hydroxyethyl)-4-methoxy-2,6-dimethylbenzenesulfonamide",,,
[Al+3].O=[N+]([O-])CC(c1ccc(Cl)cc1)C1CCCCC1O.[H-].[H-].[H-].[H-].[Li+].C1CCOC1.C1CCOC1.O,aluminum(3+)|2-[1-(4-chlorophenyl)-2-nitroethyl]cyclohexan-1-ol|hydride|hydride|hydride|hydride|lithium(1+)|oxolane|oxolane|oxidane,NCC(c1ccc(Cl)cc1)C1CCCCC1O,2-[2-amino-1-(4-chlorophenyl)ethyl]cyclohexan-1-ol,,,
